segment_name,pdf_name
law_court_govt,58_SAMBHAV2024_30012026213456_Stock_Exchange_intimation.png
law_court_govt,62_LUMAXTECH_30012026212718_IntimationGESPLorder30012026.png
law_court_govt,58_SAMBHAV2024_30012026213456_Stock_Exchange_intimation.png
law_court_govt,62_LUMAXTECH_30012026212718_IntimationGESPLorder30012026.png
law_court_govt,04_NDTV_30012026234920_Intimation_update_on_Litigation.png
law_court_govt,04_NDTV_30012026234920_Intimation_update_on_Litigation.png
law_court_govt,117_OMAXE_30012026200417_INTIMATION_BM_UPDATE_ON_TWC_30126sd.png
law_court_govt,200_EUROPRATIK2025_30012026184746_Intimation_to_SE_-Change_in_management.png
law_court_govt,280_ZINKA2015_30012026181204_Intimation_Investor_Meet_05_Feb_26.png
law_court_govt,43_SWSOLAR_30012026220121_Gujarat_GST_Order_Intimation.png
law_court_govt,58_SAMBHAV2024_30012026213456_Stock_Exchange_intimation.png
law_court_govt,62_LUMAXTECH_30012026212718_IntimationGESPLorder30012026.png
law_court_govt,64_LGEINDIA_30012026212849_33_Disclosure_to_SE_Reg30_signed.png
law_court_govt,75_HEMIPROP_30012026205921_R30legal.png
law_court_govt,104_MANUGRAPH_30012026151241_MIL_SE_NPs_Intimation_BM_30012026_with_CL.png
law_court_govt,136_ORIENTABRA_30012026145533_newspapersubmission.png
law_court_govt,240_AIAENG_30012026133512_Results.png
law_court_govt,244_AIAENG_30012026132841_Results.png
law_court_govt,261_AIAENG_30012026132021_Results.png
law_court_govt,265_ESCORTS2_30012026131617_2026_01_30_IDT_Update_Signed.png
law_court_govt,270_RAMCOIND_30012026131625_Upadates_Ongoing_Litigations_30012026.png
law_court_govt,328_CENTUME_30012026121952_Intimation.png
law_court_govt,341_BHAGYANGR_30012026115353_BILNCLTOUTCOME29012026__1_.png
law_court_govt,348_JTEKTINDIA_30012026114223_Intimation.png
law_court_govt,429_Kotakmahindrabank_29012026230832_SEIntRightsinAbeyanceAllotment29012026.png
law_court_govt,473_NIDHIFADNAVIS_29012026214111_BSENSE.png
